STN,YYYYMMDD,   RD
664,19790702,3
664,19790703,0
664,19790704,0
664,19790705,0
664,19790706,0
664,19790707,0
664,19790708,81
664,19790709,8
664,19790710,26
664,19790711,0
664,19790712,0
664,19790713,0
664,19790714,0
664,19790715,2
664,19790716,0
664,19790717,31
664,19790718,3
664,19790719,50
664,19790720,0
664,19790721,2
664,19790722,35
664,19790723,9
664,19790724,69
664,19790725,2
664,19790726,0
664,19790727,0
664,19790728,0
664,19790729,0
664,19790730,45
664,19790731,0
664,19790801,0
664,19790802,56
664,19790803,0
664,19790804,33
664,19790805,0
664,19790806,0
664,19790807,0
664,19790808,0
664,19790809,36
664,19790810,139
664,19790811,3
664,19790812,19
664,19790813,0
664,19790814,0
664,19790815,4
664,19790816,68
664,19790817,2
664,19790818,0
664,19790819,0
664,19790820,0
664,19790821,1
664,19790822,8
664,19790823,0
664,19790824,8
664,19790825,8
664,19790826,81
664,19790827,4
664,19790828,12
664,19790829,0
664,19790830,0
664,19790831,0
664,19790901,0
664,19790902,0
664,19790903,49
664,19790904,138
664,19790905,0
664,19790906,0
664,19790907,0
664,19790908,0
664,19790909,0
664,19790910,7
664,19790911,0
664,19790912,1
664,19790913,0
664,19790914,0
664,19790915,12
664,19790916,0
664,19790917,0
664,19790918,0
664,19790919,21
664,19790920,50
664,19790921,14
664,19790922,0
664,19790923,0
664,19790924,0
664,19790925,0
664,19790926,0
664,19790927,0
664,19790928,7
664,19790929,0
664,19790930,0
664,19791001,0
664,19791002,0
664,19791003,0
664,19791004,8
664,19791005,16
664,19791006,26
664,19791007,0
664,19791008,0
664,19791009,0
664,19791010,0
664,19791011,0
664,19791012,161
664,19791013,1
664,19791014,6
664,19791015,41
664,19791016,12
664,19791017,0
664,19791018,28
664,19791019,0
664,19791020,6
664,19791021,1
664,19791022,0
664,19791023,0
664,19791024,0
664,19791025,0
664,19791026,0
664,19791027,0
664,19791028,0
664,19791029,19
664,19791030,22
664,19791031,8
664,19791101,26
664,19791102,27
664,19791103,0
664,19791104,14
664,19791105,143
664,19791106,128
664,19791107,6
664,19791108,71
664,19791109,34
664,19791110,41
664,19791111,6
664,19791112,13
664,19791113,48
664,19791114,0
664,19791115,12
664,19791116,0
664,19791117,0
664,19791118,0
664,19791119,19
664,19791120,0
664,19791121,2
664,19791122,0
664,19791123,0
664,19791124,16
664,19791125,0
664,19791126,0
664,19791127,22
664,19791128,2
664,19791129,0
664,19791130,0
664,19791201,21
664,19791202,2
664,19791203,0
664,19791204,0
664,19791205,0
664,19791206,33
664,19791207,1
664,19791208,90
664,19791209,48
664,19791210,98
664,19791211,22
664,19791212,56
664,19791213,47
664,19791214,65
664,19791215,59
664,19791216,79
664,19791217,43
664,19791218,53
664,19791219,13
664,19791220,26
664,19791221,11
664,19791222,0
664,19791223,2
664,19791224,12
664,19791225,0
664,19791226,0
664,19791227,0
664,19791228,49
664,19791229,39
664,19791230,37
664,19791231,31
664,19800101,18
664,19800102,7
664,19800103,25
664,19800104,17
664,19800105,69
664,19800106,63
664,19800107,43
664,19800108,0
664,19800109,0
664,19800110,0
664,19800111,0
664,19800112,0
664,19800113,0
664,19800114,0
664,19800115,0
664,19800116,0
664,19800117,0
664,19800118,0
664,19800119,0
664,19800120,0
664,19800121,0
664,19800122,34
664,19800123,7
664,19800124,4
664,19800125,15
664,19800126,1
664,19800127,17
664,19800128,0
664,19800129,57
664,19800130,12
664,19800131,28
664,19800201,199
664,19800202,11
664,19800203,86
664,19800204,105
664,19800205,67
664,19800206,73
664,19800207,7
664,19800208,19
664,19800209,6
664,19800210,0
664,19800211,0
664,19800212,29
664,19800213,21
664,19800214,7
664,19800215,0
664,19800216,23
664,19800217,13
664,19800218,0
664,19800219,0
664,19800220,0
664,19800221,0
664,19800222,0
664,19800223,0
664,19800224,0
664,19800225,0
664,19800226,0
664,19800227,0
664,19800228,0
664,19800229,0
664,19800301,0
664,19800302,0
664,19800303,10
664,19800304,18
664,19800305,7
664,19800306,0
664,19800307,54
664,19800308,2
664,19800309,0
664,19800310,0
664,19800311,11
664,19800312,0
664,19800313,135
664,19800314,26
664,19800315,0
664,19800316,0
664,19800317,0
664,19800318,0
664,19800319,3
664,19800320,0
664,19800321,0
664,19800322,35
664,19800323,0
664,19800324,0
664,19800325,0
664,19800326,0
664,19800327,12
664,19800328,7
664,19800329,68
664,19800330,101
664,19800331,2
664,19800401,52
664,19800402,262
664,19800403,0
664,19800404,22
664,19800405,0
664,19800406,0
664,19800407,0
664,19800408,0
664,19800409,20
664,19800410,29
664,19800411,4
664,19800412,0
664,19800413,0
664,19800414,0
664,19800415,0
664,19800416,0
664,19800417,0
664,19800418,0
664,19800419,22
664,19800420,55
664,19800421,0
664,19800422,0
664,19800423,0
664,19800424,0
664,19800425,24
664,19800426,38
664,19800427,0
664,19800428,14
664,19800429,23
664,19800430,5
664,19800501,0
664,19800502,0
664,19800503,0
664,19800504,0
664,19800505,0
664,19800506,0
664,19800507,0
664,19800508,9
664,19800509,0
664,19800510,0
664,19800511,0
664,19800512,0
664,19800513,0
664,19800514,0
664,19800515,0
664,19800516,0
664,19800517,0
664,19800518,0
664,19800519,0
664,19800520,0
664,19800521,0
664,19800522,0
664,19800523,0
664,19800524,0
664,19800525,10
664,19800526,0
664,19800527,0
664,19800528,0
664,19800529,0
664,19800530,182
664,19800531,6
664,19800601,16
664,19800602,6
664,19800603,0
664,19800604,0
664,19800605,0
664,19800606,0
664,19800607,286
664,19800608,2
664,19800609,0
664,19800610,0
664,19800611,5
664,19800612,0
664,19800613,0
664,19800614,0
664,19800615,29
664,19800616,30
664,19800617,32
664,19800618,47
664,19800619,14
664,19800620,45
664,19800621,32
664,19800622,35
664,19800623,22
664,19800624,23
664,19800625,117
664,19800626,27
664,19800627,33
664,19800628,12
664,19800629,23
664,19800630,23
664,19800701,162
664,19800702,68
664,19800703,104
664,19800704,0
664,19800705,10
664,19800706,7
664,19800707,60
664,19800708,34
664,19800709,41
664,19800710,155
664,19800711,155
664,19800712,8
664,19800713,177
664,19800714,11
664,19800715,89
664,19800716,3
664,19800717,14
664,19800718,13
664,19800719,22
664,19800720,62
664,19800721,145
664,19800722,15
664,19800723,0
664,19800724,0
664,19800725,0
664,19800726,0
664,19800727,0
664,19800728,0
664,19800729,0
664,19800730,0
664,19800731,38
664,19800801,0
664,19800802,39
664,19800803,0
664,19800804,113
664,19800805,5
664,19800806,5
664,19800807,0
664,19800808,17
664,19800809,55
664,19800810,0
664,19800811,0
664,19800812,75
664,19800813,113
664,19800814,0
664,19800815,0
664,19800816,0
664,19800817,0
664,19800818,0
664,19800819,19
664,19800820,0
664,19800821,38
664,19800822,19
664,19800823,40
664,19800824,5
664,19800825,14
664,19800826,0
664,19800827,0
664,19800828,0
664,19800829,0
664,19800830,32
664,19800831,65
664,19800901,5
664,19800902,0
664,19800903,0
664,19800904,0
664,19800905,0
664,19800906,1
664,19800907,0
664,19800908,0
664,19800909,116
664,19800910,0
664,19800911,96
664,19800912,2
664,19800913,22
664,19800914,4
664,19800915,26
664,19800916,0
664,19800917,31
664,19800918,49
664,19800919,0
664,19800920,0
664,19800921,0
664,19800922,2
664,19800923,0
664,19800924,0
664,19800925,27
664,19800926,0
664,19800927,0
664,19800928,1
664,19800929,0
664,19800930,11
664,19801001,0
664,19801002,2
664,19801003,0
664,19801004,0
664,19801005,9
664,19801006,5
664,19801007,168
664,19801008,63
664,19801009,3
664,19801010,35
664,19801011,0
664,19801012,0
664,19801013,0
664,19801014,0
664,19801015,0
664,19801016,0
664,19801017,42
664,19801018,1
664,19801019,5
664,19801020,44
664,19801021,6
664,19801022,0
664,19801023,49
664,19801024,6
664,19801025,11
664,19801026,2
664,19801027,40
664,19801028,2
664,19801029,66
664,19801030,24
664,19801031,2
664,19801101,0
664,19801102,0
664,19801103,0
664,19801104,0
664,19801105,1
664,19801106,0
664,19801107,110
664,19801108,29
664,19801109,0
664,19801110,0
664,19801111,0
664,19801112,30
664,19801113,0
664,19801114,0
664,19801115,79
664,19801116,148
664,19801117,31
664,19801118,24
664,19801119,125
664,19801120,42
664,19801121,3
664,19801122,7
664,19801123,62
664,19801124,3
664,19801125,17
664,19801126,0
664,19801127,8
664,19801128,52
664,19801129,33
664,19801130,27
664,19801201,0
664,19801202,13
664,19801203,12
664,19801204,13
664,19801205,39
664,19801206,92
664,19801207,0
664,19801208,0
664,19801209,1
664,19801210,0
664,19801211,12
664,19801212,26
664,19801213,2
664,19801214,5
664,19801215,21
664,19801216,55
664,19801217,0
664,19801218,125
664,19801219,8
664,19801220,5
664,19801221,27
664,19801222,3
664,19801223,39
664,19801224,4
664,19801225,1
664,19801226,31
664,19801227,62
664,19801228,0
664,19801229,8
664,19801230,1
664,19801231,0
664,19810101,58
664,19810102,57
664,19810103,195
664,19810104,75
664,19810105,30
664,19810106,29
664,19810107,8
664,19810108,20
664,19810109,7
664,19810110,107
664,19810111,0
664,19810112,0
664,19810113,83
664,19810114,19
664,19810115,169
664,19810116,34
664,19810117,61
664,19810118,2
664,19810119,33
664,19810120,35
664,19810121,0
664,19810122,0
664,19810123,0
664,19810124,0
664,19810125,7
664,19810126,0
664,19810127,0
664,19810128,0
664,19810129,0
664,19810130,4
664,19810131,0
664,19810201,0
664,19810202,0
664,19810203,112
664,19810204,15
664,19810205,13
664,19810206,33
664,19810207,26
664,19810208,1
664,19810209,9
664,19810210,5
664,19810211,84
664,19810212,26
664,19810213,0
664,19810214,0
664,19810215,0
664,19810216,0
664,19810217,0
664,19810218,12
664,19810219,2
664,19810220,26
664,19810221,2
664,19810222,0
664,19810223,0
664,19810224,2
664,19810225,21
664,19810226,0
664,19810227,0
664,19810228,0
664,19810301,66
664,19810302,18
664,19810303,18
664,19810304,4
664,19810305,0
664,19810306,0
664,19810307,3
664,19810308,39
664,19810309,56
664,19810310,147
664,19810311,229
664,19810312,265
664,19810313,30
664,19810314,42
664,19810315,166
664,19810316,43
664,19810317,0
664,19810318,9
664,19810319,6
664,19810320,3
664,19810321,2
664,19810322,0
664,19810323,3
664,19810324,70
664,19810325,31
664,19810326,38
664,19810327,36
664,19810328,0
664,19810329,0
664,19810330,0
664,19810331,0
664,19810401,0
664,19810402,1
664,19810403,0
664,19810404,0
664,19810405,2
664,19810406,0
664,19810407,0
664,19810408,2
664,19810409,0
664,19810410,0
664,19810411,0
664,19810412,0
664,19810413,0
664,19810414,0
664,19810415,0
664,19810416,0
664,19810417,0
664,19810418,0
664,19810419,0
664,19810420,30
664,19810421,0
664,19810422,0
664,19810423,0
664,19810424,10
664,19810425,0
664,19810426,0
664,19810427,0
664,19810428,0
664,19810429,19
664,19810430,16
664,19810501,35
664,19810502,6
664,19810503,9
664,19810504,14
664,19810505,39
664,19810506,52
664,19810507,7
664,19810508,0
664,19810509,0
664,19810510,0
664,19810511,0
664,19810512,0
664,19810513,0
664,19810514,1
664,19810515,41
664,19810516,1
664,19810517,84
664,19810518,0
664,19810519,0
664,19810520,25
664,19810521,0
664,19810522,37
664,19810523,10
664,19810524,66
664,19810525,22
664,19810526,12
664,19810527,6
664,19810528,59
664,19810529,23
664,19810530,0
664,19810531,4
664,19810601,135
664,19810602,8
664,19810603,18
664,19810604,0
664,19810605,4
664,19810606,37
664,19810607,1
664,19810608,0
664,19810609,0
664,19810610,0
664,19810611,2
664,19810612,40
664,19810613,3
664,19810614,0
664,19810615,0
664,19810616,3
664,19810617,55
664,19810618,62
664,19810619,5
664,19810620,0
664,19810621,4
664,19810622,0
664,19810623,0
664,19810624,0
664,19810625,0
664,19810626,0
664,19810627,14
664,19810628,13
664,19810629,245
664,19810630,303
664,19810701,54
664,19810702,0
664,19810703,32
664,19810704,10
664,19810705,2
664,19810706,0
664,19810707,0
664,19810708,0
664,19810709,0
664,19810710,0
664,19810711,116
664,19810712,78
664,19810713,0
664,19810714,0
664,19810715,0
664,19810716,0
664,19810717,76
664,19810718,14
664,19810719,21
664,19810720,5
664,19810721,12
664,19810722,54
664,19810723,23
664,19810724,0
664,19810725,39
664,19810726,46
664,19810727,6
664,19810728,3
664,19810729,0
664,19810730,0
664,19810731,0
664,19810801,4
664,19810802,0
664,19810803,0
664,19810804,0
664,19810805,0
664,19810806,0
664,19810807,0
664,19810808,0
664,19810809,3
664,19810810,0
664,19810811,25
664,19810812,0
664,19810813,0
664,19810814,0
664,19810815,0
664,19810816,3
664,19810817,4
664,19810818,7
664,19810819,51
664,19810820,115
664,19810821,49
664,19810822,10
664,19810823,4
664,19810824,0
664,19810825,0
664,19810826,0
664,19810827,0
664,19810828,3
664,19810829,0
664,19810830,2
664,19810831,0
664,19810901,0
664,19810902,0
664,19810903,0
664,19810904,0
664,19810905,0
664,19810906,0
664,19810907,0
664,19810908,2
664,19810909,0
664,19810910,0
664,19810911,0
664,19810912,22
664,19810913,49
664,19810914,22
664,19810915,2
664,19810916,30
664,19810917,0
664,19810918,0
664,19810919,109
664,19810920,38
664,19810921,98
664,19810922,2
664,19810923,3
664,19810924,0
664,19810925,0
664,19810926,1
664,19810927,8
664,19810928,0
664,19810929,0
664,19810930,0
664,19811001,0
664,19811002,0
664,19811003,52
664,19811004,98
664,19811005,52
664,19811006,7
664,19811007,51
664,19811008,4
664,19811009,3
664,19811010,44
664,19811011,70
664,19811012,48
664,19811013,60
664,19811014,63
664,19811015,14
664,19811016,0
664,19811017,0
664,19811018,106
664,19811019,3
664,19811020,96
664,19811021,46
664,19811022,5
664,19811023,6
664,19811024,1
664,19811025,18
664,19811026,12
664,19811027,0
664,19811028,23
664,19811029,63
664,19811030,46
664,19811031,41
664,19811101,0
664,19811102,19
664,19811103,9
664,19811104,5
664,19811105,13
664,19811106,8
664,19811107,5
664,19811108,0
664,19811109,0
664,19811110,0
664,19811111,85
664,19811112,17
664,19811113,11
664,19811114,51
664,19811115,7
664,19811116,0
664,19811117,0
664,19811118,14
664,19811119,72
664,19811120,14
664,19811121,37
664,19811122,26
664,19811123,0
664,19811124,48
664,19811125,59
664,19811126,120
664,19811127,51
664,19811128,78
664,19811129,66
664,19811130,12
664,19811201,135
664,19811202,7
664,19811203,0
664,19811204,87
664,19811205,99
664,19811206,62
664,19811207,6
664,19811208,66
664,19811209,6
664,19811210,16
664,19811211,0
664,19811212,38
664,19811213,5
664,19811214,17
664,19811215,56
664,19811216,0
664,19811217,0
664,19811218,0
664,19811219,0
664,19811220,2
664,19811221,0
664,19811222,34
664,19811223,18
664,19811224,0
664,19811225,3
664,19811226,0
664,19811227,0
664,19811228,0
664,19811229,8
664,19811230,10
664,19811231,52
664,19820101,49
664,19820102,7
664,19820103,63
664,19820104,12
664,19820105,80
664,19820106,144
664,19820107,3
664,19820108,2
664,19820109,2
664,19820110,0
664,19820111,0
664,19820112,0
664,19820113,0
664,19820114,0
664,19820115,0
664,19820116,0
664,19820117,0
664,19820118,0
664,19820119,0
664,19820120,0
664,19820121,10
664,19820122,4
664,19820123,1
664,19820124,2
664,19820125,9
664,19820126,40
664,19820127,88
664,19820128,2
664,19820129,32
664,19820130,63
664,19820131,108
664,19820201,0
664,19820202,0
664,19820203,0
664,19820204,0
664,19820205,0
664,19820206,45
664,19820207,2
664,19820208,48
664,19820209,0
664,19820210,0
664,19820211,0
664,19820212,25
664,19820213,0
664,19820214,26
664,19820215,0
664,19820216,6
664,19820217,2
664,19820218,0
664,19820219,0
664,19820220,0
664,19820221,0
664,19820222,0
664,19820223,0
664,19820224,0
664,19820225,0
664,19820226,0
664,19820227,0
664,19820228,2
664,19820301,42
664,19820302,49
664,19820303,70
664,19820304,99
664,19820305,29
664,19820306,2
664,19820307,0
664,19820308,0
664,19820309,0
664,19820310,5
664,19820311,185
664,19820312,29
664,19820313,63
664,19820314,2
664,19820315,0
664,19820316,44
664,19820317,32
664,19820318,13
664,19820319,11
664,19820320,14
664,19820321,0
664,19820322,0
664,19820323,0
664,19820324,0
664,19820325,0
664,19820326,0
664,19820327,0
664,19820328,0
664,19820329,0
664,19820330,9
664,19820331,0
664,19820401,0
664,19820402,0
664,19820403,9
664,19820404,0
664,19820405,0
664,19820406,0
664,19820407,107
664,19820408,69
664,19820409,14
664,19820410,70
664,19820411,32
664,19820412,28
664,19820413,50
664,19820414,0
664,19820415,0
664,19820416,0
664,19820417,0
664,19820418,0
664,19820419,0
664,19820420,0
664,19820421,0
664,19820422,0
664,19820423,0
664,19820424,12
664,19820425,0
664,19820426,1
664,19820427,0
664,19820428,0
664,19820429,0
664,19820430,36
664,19820501,34
664,19820502,49
664,19820503,1
664,19820504,8
664,19820505,37
664,19820506,45
664,19820507,192
664,19820508,43
664,19820509,0
664,19820510,0
664,19820511,0
664,19820512,0
664,19820513,0
664,19820514,0
664,19820515,0
664,19820516,0
664,19820517,0
664,19820518,9
664,19820519,22
664,19820520,19
664,19820521,18
664,19820522,0
664,19820523,19
664,19820524,34
664,19820525,0
664,19820526,0
664,19820527,0
664,19820528,112
664,19820529,0
664,19820530,0
664,19820531,0
664,19820601,0
664,19820602,0
664,19820603,0
664,19820604,0
664,19820605,5
664,19820606,0
664,19820607,0
664,19820608,0
664,19820609,0
664,19820610,0
664,19820611,6
664,19820612,4
664,19820613,32
664,19820614,86
664,19820615,14
664,19820616,57
664,19820617,9
664,19820618,0
664,19820619,59
664,19820620,226
664,19820621,0
664,19820622,0
664,19820623,114
664,19820624,94
664,19820625,5
664,19820626,89
664,19820627,2
664,19820628,21
664,19820629,36
664,19820630,29
664,19820701,0
664,19820702,6
664,19820703,0
664,19820704,0
664,19820705,4
664,19820706,0
664,19820707,0
664,19820708,0
664,19820709,0
664,19820710,0
664,19820711,0
664,19820712,0
664,19820713,0
664,19820714,0
664,19820715,11
664,19820716,5
664,19820717,0
664,19820718,0
664,19820719,0
664,19820720,0
664,19820721,0
664,19820722,0
664,19820723,0
664,19820724,0
664,19820725,0
664,19820726,0
664,19820727,0
664,19820728,10
664,19820729,0
664,19820730,0
664,19820731,0
664,19820801,0
664,19820802,0
664,19820803,0
664,19820804,0
664,19820805,0
664,19820806,2
664,19820807,0
664,19820808,0
664,19820809,0
664,19820810,18
664,19820811,0
664,19820812,0
664,19820813,4
664,19820814,6
664,19820815,33
664,19820816,28
664,19820817,0
664,19820818,16
664,19820819,60
664,19820820,0
664,19820821,46
664,19820822,4
664,19820823,0
664,19820824,34
664,19820825,33
664,19820826,42
664,19820827,3
664,19820828,80
664,19820829,30
664,19820830,0
664,19820831,3
664,19820901,0
664,19820902,17
664,19820903,0
664,19820904,0
664,19820905,0
664,19820906,18
664,19820907,3
664,19820908,0
664,19820909,0
664,19820910,0
664,19820911,0
664,19820912,0
664,19820913,0
664,19820914,0
664,19820915,0
